cislo_licence,pocet_zdroju
110806611,1
110806613,1
110806614,1
110806616,1
110806617,1
110806618,2
110806619,1
110806620,1
110806621,2
110806622,1
110806625,1
110806626,1
110806627,2
110806628,1
110806629,5
110806630,1
110806631,3
110806632,1
110806636,3
110806637,1
110806638,2
110806639,1
110806640,1
110806641,1
110806642,1
110806643,1
110806644,1
110806648,1
110806650,1
110806651,1
110806652,1
110806653,1
110806654,3
110806655,1
110806656,1
110806657,1
110806660,1
110806661,1
110806662,1
110806663,1
110806664,1
110806665,1
110806666,2
110806667,1
110806669,1
110806670,1
110806671,1
110806672,1
110806673,4
110806674,1
110806675,1
110806676,2
110806677,1
110806678,2
110806679,2
110806680,1
110806681,2
110806682,1
110806683,1
110806684,1
110806685,1
110806686,1
110806687,1
110806688,1
110806689,1
110806690,1
110806691,3
110806692,1
110806693,1
110806694,4
110806695,1
110806696,1
110806697,1
110806698,1
110806699,1
110806700,1
110806701,2
110806702,1
110806703,2
110806704,1
110806706,1
110806707,1
110806708,1
110806710,1
110806711,1
110806712,1
110806713,2
110806714,1
110806715,1
110806716,1
110806717,2
110806720,3
110806721,2
110806722,2
110806723,1
110806724,1
110806725,1
110806726,1
110806727,1
110806728,1
110806729,1
110806730,1
110806731,1
110806732,1
110806733,1
110806734,1
110806735,1
110806736,1
110806737,1
110806738,1
110806740,1
110806741,1
110806742,2
110806743,1
110806744,1
110806745,1
110806746,1
110806747,2
110806748,1
110806749,1
110806750,1
110806751,1
110806752,1
110806753,1
110806754,1
110806755,1
110806756,3
110806757,4
110806758,1
110806759,1
110806760,1
110806761,1
110806762,1
110806763,1
110806764,1
110806765,2
110806766,1
110806767,1
110806768,2
110806769,1
110806770,1
110806771,1
110806772,1
110806774,1
110806775,1
110806776,7
110806777,1
110806778,1
110806779,1
110806781,1
110806782,1
110806783,3
110806784,2
110806785,2
110806786,2
110806787,1
110806788,1
110806789,3
110806790,1
110806791,1
110806792,1
110806793,1
110806794,1
110806795,1
110806796,2
110806797,2
110806799,1
110806800,1
110806801,1
110806802,2
110806803,1
110806804,1
110806805,1
110806806,1
110806807,1
110806808,1
110806809,1
110806810,1
110806811,2
110806812,1
110806813,1
110806814,2
110806815,1
110806816,1
110806817,4
110806818,2
110806819,3
110806820,1
110806821,2
110806822,1
110806823,1
110806824,1
110806825,1
110806826,1
110806827,3
110806828,1
110806829,2
110806830,1
110806831,1
110806832,3
110806833,2
110806834,1
110806835,3
110806836,1
110806837,1
110806839,1
110806840,1
110806841,1
110806842,3
110806843,2
110806844,1
110806845,1
110806846,2
110806847,1
110806848,1
110806849,3
110806850,2
110806851,1
110806852,1
110806853,3
110806854,5
110806855,13
110806856,3
110806857,2
110806858,1
110806859,1
110806860,1
110806861,1
110806862,1
110806863,2
110806864,1
110806865,1
110806866,2
110806867,1
110806868,1
110806869,3
110806870,1
110806871,1
110806872,1
110806873,5
110806874,1
110806875,2
110806876,1
110806877,3
110806878,1
110806879,3
110806880,2
110806881,1
110806883,2
110806884,1
110806886,2
110806887,1
110806888,2
110806889,1
110806890,1
110806891,1
110806892,1
110806893,1
110806894,1
110806896,1
110806898,1
110806899,1
110806902,1
110806903,1
110806904,1
110806905,2
110806906,3
110806907,2
110806908,
110806909,3
110806910,1
110806911,3
110806912,1
110806913,2
110806914,1
110806915,1
110806916,2
110806917,1
110806918,1
110806921,1
110806922,1
110806923,1
110806924,1
110806925,1
110806926,1
110806927,2
110806928,1
110806929,1
110806930,1
110806931,1
110806934,1
110806935,1
110806936,1
110806937,1
110806938,1
110806939,1
110806940,1
110806941,1
110806942,2
110806943,1
110806944,1
110806945,3
110806946,1
110806947,2
110806948,1
110806949,3
110806950,2
110806951,1
110806952,1
110806955,1
110806956,1
110806957,2
110806958,1
110806959,1
110806960,2
110806961,4
110806962,1
110806964,1
110806965,2
110806966,2
110806967,2
110806968,1
110806969,4
110806970,1
110806971,1
110806972,4
110806973,1
110806974,1
110806975,1
110806976,1
110806977,1
110806978,2
110806979,1
110806982,1
110806983,2
110806984,1
110806985,1
110806986,1
110806987,2
110806988,4
110806989,2
110806990,1
110806991,1
110806992,2
110806993,1
110806994,5
110806995,1
110806996,1
110806997,1
110806998,1
110806999,1
110807000,1
110807001,1
110807002,1
110807003,1
110807004,1
110807005,1
110807006,1
110807007,1
110807008,3
110807009,1
110807010,1
110807011,1
110807012,1
110807013,1
110807014,1
110807015,1
110807016,1
110807017,1
110807018,1
110807019,1
110807020,1
110807021,1
110807022,1
110807024,1
110807025,1
110807026,2
110807027,1
110807028,1
110807029,1
110807030,1
110807031,2
110807032,1
110807033,1
110807034,2
110807035,1
110807036,3
110807037,2
110807038,1
110807039,2
110807040,1
110807041,1
110807042,1
110807043,2
110807044,1
110807045,1
110807046,1
110807048,2
110807049,1
110807050,1
110807051,1
110807052,4
110807053,3
110807054,1
110807055,1
110807056,1
110807057,1
110807058,5
110807059,1
110807060,1
110807061,2
110807062,2
110807063,1
110807064,1
110807065,2
110807066,1
110807067,3
110807068,1
110807069,2
110807070,1
110807071,2
110807072,1
110807073,1
110807075,1
110807076,1
110807077,1
110807078,1
110807079,1
110807080,1
110807081,1
110807082,1
110807083,1
110807084,1
110807085,1
110807086,1
110807087,1
110807088,1
110807089,1
110807090,1
110807091,1
110807092,1
110807093,1
110807094,1
110807096,4
110807098,2
110807099,5
110807100,1
110807101,1
110807102,1
110807103,3
110807104,1
110807106,1
110807107,1
110807108,1
110807110,1
110807111,1
110807112,2
110807113,3
110807115,2
110807116,2
110807118,1
110807119,2
110807120,1
110807121,1
110807122,1
110807123,1
110807124,1
110807125,4
110807126,1
110807127,2
110807128,1
110807129,1
110807130,1
110807131,1
110807132,1
110807133,1
110807134,1
110807135,1
110807136,1
110807137,2
110807138,3
110807140,2
110807141,1
110807142,1
110807143,1
110807144,1
110807145,1
110807146,1
110807147,1
110807148,1
110807149,1
110807150,1
110807151,1
110807152,3
110807154,1
110807155,1
110807157,1
110807158,1
110807161,1
110807162,1
110807164,2
110807165,1
110807166,3
110807167,1
110807169,1
110807170,3
110807171,1
110807172,1
110807173,1
110807174,3
110807175,1
110807176,1
110807177,1
110807178,2
110807179,1
110807181,2
110807182,2
110807183,4
110807184,1
110807185,1
110807186,1
110807187,5
110807188,1
110807189,2
110807190,1
110807191,1
110807192,1
110807193,1
110807196,1
110807197,1
110807199,1
110807200,1
110807201,2
110807202,1
110807203,1
110807204,1
110807205,1
110807206,1
110807207,1
110807208,1
110807210,2
110807211,3
110807212,1
110807213,1
110807218,1
110807219,1
110807220,4
110807221,1
110807222,1
110807223,1
110807224,1
110807226,2
110807227,2
110807228,1
110807229,3
110807230,1
110807232,2
110807233,2
110807234,1
110807253,1
110807266,1
110907225,3
110907231,2
110907235,1
110907237,1
110907238,1
110907239,1
110907240,1
110907242,2
110907243,2
110907244,1
110907245,1
110907246,1
110907248,1
110907249,1
110907251,1
110907252,1
110907254,1
110907255,2
110907256,2
110907257,1
110907258,1
110907259,1
110907260,2
110907261,2
110907262,2
110907263,1
110907264,1
110907265,1
110907267,1
110907268,1
110907270,1
110907271,3
110907272,1
110907273,1
110907274,1
110907275,1
110907276,1
110907277,2
110907278,1
110907279,1
110907280,2
110907281,1
110907282,1
110907284,4
110907285,2
110907286,1
110907287,2
110907288,2
110907289,1
110907290,1
110907291,1
110907294,1
110907295,2
110907296,1
110907297,1
110907299,1
110907300,2
110907301,1
110907302,1
110907303,1
110907304,1
110907305,3
110907306,1
110907307,1
110907308,2
110907309,1
110907310,1
110907311,1
110907312,1
110907313,2
110907315,2
110907316,2
110907318,1
110907319,2
110907320,1
110907321,1
110907322,1
110907323,1
110907324,1
110907326,2
110907328,1
110907329,3
110907330,2
110907331,2
110907332,1
110907333,4
110907335,1
110907336,1
110907338,3
110907339,1
110907340,1
110907341,1
110907343,1
110907344,1
110907345,1
110907346,2
110907347,1
110907348,2
110907349,2
110907350,2
110907351,1
110907352,1
110907353,1
110907356,1
110907357,1
110907358,1
110907359,1
110907360,1
110907361,1
110907363,2
110907364,1
110907365,1
110907366,1
110907367,1
110907368,1
110907370,1
110907371,1
110907373,1
110907374,1
110907375,1
110907376,1
110907377,1
110907378,1
110907379,1
110907380,1
110907381,1
110907382,1
110907384,1
110907385,1
110907386,1
110907387,2
110907389,1
110907390,3
110907392,1
110907393,2
110907394,2
110907395,1
110907396,1
110907399,1
110907400,1
110907401,1
110907402,1
110907403,1
110907404,1
110907405,1
110907406,1
110907407,1
110907408,1
110907409,1
110907410,30
110907411,2
110907412,1
110907416,1
110907417,2
110907418,1
110907419,1
110907420,3
110907425,1
110907426,1
110907427,6
110907431,2
110907432,1
110907433,1
110907434,1
110907436,1
110907437,1
110907438,1
110907439,1
110907441,1
110907442,1
110907443,1
110907444,1
110907445,1
110907446,1
110907447,1
110907448,1
110907449,1
110907451,2
110907452,1
110907454,3
110907455,1
110907456,1
110907457,1
110907458,1
110907459,1
110907460,3
110907461,2
110907462,1
110907463,1
110907464,1
110907465,1
110907466,1
110907467,1
110907468,1
110907469,1
110907470,2
110907471,1
110907472,1
110907474,1
110907475,1
110907477,1
110907478,2
110907479,3
110907480,1
110907481,1
110907482,1
110907483,1
110907484,1
110907485,1
110907486,1
110907487,1
110907488,1
110907489,1
110907490,1
110907491,1
110907492,1
110907493,1
110907494,1
110907495,1
110907496,1
110907497,1
110907498,1
110907499,1
110907500,2
110907501,1
110907502,1
110907504,1
110907505,2
110907506,1
110907507,2
110907509,2
110907510,2
110907511,1
110907512,1
110907513,1
110907514,1
110907515,1
110907516,1
110907517,1
110907518,3
110907519,1
110907520,1
110907521,1
110907522,1
110907523,1
110907524,2
110907525,1
110907526,2
110907528,1
110907529,1
110907530,1
110907531,1
110907532,3
110907535,2
110907536,1
110907537,1
110907538,1
110907540,1
110907541,1
110907542,1
110907543,1
110907544,2
110907546,1
110907547,1
110907548,1
110907549,1
110907550,1
110907551,1
110907552,1
110907553,1
110907554,1
110907555,2
110907556,1
110907557,1
110907559,1
110907560,2
110907561,1
110907563,1
110907564,1
110907565,1
110907566,1
110907567,1
110907569,1
110907570,1
110907571,1
110907572,1
110907573,1
110907574,2
110907575,1
110907576,1
110907577,1
110907578,1
110907579,1
110907580,2
110907581,1
110907582,1
110907583,1
110907584,1
110907585,1
110907586,1
110907587,1
110907588,1
110907589,1
110907591,1
110907592,1
110907593,1
110907594,1
110907595,2
110907596,1
110907597,1
110907598,1
110907599,1
110907600,1
110907601,1
110907602,1
110907603,1
110907604,1
110907605,1
110907606,1
110907607,1
110907608,1
110907609,1
110907610,2
110907611,2
110907612,1
110907615,2
110907616,1
110907618,1
110907619,2
110907620,2
110907622,1
110907624,2
110907625,1
110907626,1
110907627,1
110907628,1
110907629,1
110907630,3
110907631,1
110907632,1
110907633,1
110907634,4
110907635,2
110907636,1
110907637,1
110907638,1
110907639,2
110907640,1
110907641,1
110907642,1
110907643,1
110907644,2
110907645,1
110907646,2
110907647,1
110907648,1
110907649,1
110907650,1
110907651,3
110907654,1
110907655,2
110907656,1
110907657,1
110907658,1
110907659,2
110907662,1
110907663,1
110907664,1
110907666,1
110907667,1
110907668,1
110907669,1
110907670,1
110907671,1
110907673,1
110907674,1
110907675,1
110907676,1
110907677,1
110907678,2
110907679,1
110907680,1
110907681,1
110907682,1
110907683,1
110907684,4
110907685,3
110907686,1
110907687,1
110907688,1
110907689,1
110907690,1
110907691,1
110907692,1
110907693,1
110907694,1
110907695,1
110907696,1
110907697,1
110907698,1
110907699,1
110907700,1
110907701,2
110907702,1
110907703,2
110907704,4
110907705,1
110907706,1
110907707,1
110907708,1
110907709,1
110907710,2
110907711,2
110907712,1
110907713,1
110907714,1
110907715,1
110907716,1
110907717,2
110907718,1
110907719,2
110907720,1
110907721,1
110907722,1
110907723,1
110907724,2
110907725,1
110907726,2
110907728,2
110907729,3
110907730,2
110907731,1
110907732,1
110907733,1
110907734,1
110907735,1
110907736,1
110907737,1
110907738,2
110907739,3
110907740,1
110907741,1
110907744,1
110907746,1
110907748,1
110907749,1
110907750,3
110907751,1
110907752,1
110907753,1
110907754,1
110907755,5
110907756,1
110907757,1
110907758,1
110907759,3
110907760,1
110907761,1
110907762,1
110907763,1
110907764,1
110907766,1
110907768,1
110907769,1
110907770,1
110907771,1
110907773,1
110907774,1
110907775,1
110907776,1
110907777,1
110907778,1
110907779,1
110907780,1
110907781,1
110907782,1
110907783,1
110907784,1
110907785,1
110907786,2
110907787,1
110907788,1
110907789,1
110907790,1
110907791,1
110907792,1
110907793,1
110907794,2
110907795,2
110907796,3
110907797,1
110907798,2
110907800,1
110907801,1
110907802,1
110907803,1
110907804,1
110907805,1
110907806,1
110907807,1
110907808,1
110907809,1
110907812,1
110907813,2
110907814,1
110907815,1
110907816,1
110907817,1
110907818,1
110907819,1
110907820,1
110907821,2
110907822,1
110907823,1
110907824,1
110907826,1
110907827,1
110907829,1
110907830,1
110907831,3
110907832,1
110907833,1
110907834,3
110907835,1
110907836,1
110907837,1
110907838,1
110907839,1
110907840,2
110907841,2
110907842,1
110907843,1
110907845,1
110907847,2
110907848,1
110907849,1
110907850,1
110907852,1
110907853,1
110907854,1
110907855,1
110907856,1
110907857,1
110907858,1
110907859,1
110907860,1
110907861,1
110907862,1
110907863,1
110907864,1
110907865,1
110907866,1
110907867,1
110907868,3
110907869,2
110907870,1
110907871,1
110907873,1
110907874,1
110907875,2
110907876,1
110907877,1
110907878,1
110907879,3
110907880,1
110907881,1
110907882,1
110907883,3
110907884,1
110907885,1
110907886,1
110907887,1
110907888,1
