cislo_licence,druh,technologie,mw
112036145,elektrický,sluneční,0.005
112036146,elektrický,celkový,0.064
112036146,elektrický,sluneční,0.064
112036147,elektrický,celkový,0.005
112036147,elektrický,sluneční,0.005
112036148,elektrický,celkový,0.012
112036148,elektrický,sluneční,0.012
112036149,elektrický,celkový,0.023
112036149,elektrický,sluneční,0.023
112036150,elektrický,celkový,0.999
112036150,tepelný,celkový,1.268
112036150,elektrický,plynový a spalovací,0.999
112036150,tepelný,plynový a spalovací,1.268
112036151,elektrický,celkový,0.027
112036151,elektrický,sluneční,0.027
112036155,elektrický,celkový,0.096
112036155,elektrický,sluneční,0.096
112036156,elektrický,celkový,0.03
112036156,elektrický,sluneční,0.03
112036157,elektrický,celkový,0.029
112036157,elektrický,sluneční,0.029
112036158,elektrický,celkový,0.024
112036158,elektrický,sluneční,0.024
112036160,elektrický,celkový,0.017
112036160,elektrický,sluneční,0.017
112036161,elektrický,celkový,0.099
112036161,elektrický,sluneční,0.099
112036162,elektrický,celkový,0.005
112036162,elektrický,sluneční,0.005
112036163,elektrický,celkový,0.099
112036163,elektrický,sluneční,0.099
112036164,elektrický,celkový,0.02
112036164,elektrický,sluneční,0.02
112036165,elektrický,celkový,0.007
112036165,elektrický,sluneční,0.007
112036166,elektrický,celkový,0.022
112036166,elektrický,sluneční,0.022
112036167,elektrický,celkový,0.016
112036167,elektrický,sluneční,0.016
112036169,elektrický,celkový,0.016
112036169,elektrický,sluneční,0.016
112036170,elektrický,celkový,0.15
112036170,elektrický,vodní,0.15
112036176,elektrický,celkový,0.018
112036176,elektrický,sluneční,0.018
112036179,elektrický,celkový,0.019
112036179,elektrický,sluneční,0.019
112036180,elektrický,celkový,0.006
112036180,elektrický,sluneční,0.006
112036181,elektrický,celkový,0.029
112036181,elektrický,sluneční,0.029
112036182,elektrický,celkový,0.02
112036182,elektrický,sluneční,0.02
112036183,elektrický,celkový,0.005
112036183,elektrický,sluneční,0.005
112036184,elektrický,celkový,0.02
112036184,elektrický,sluneční,0.02
112036185,elektrický,celkový,0.24
112036185,elektrický,sluneční,0.24
112036186,elektrický,celkový,0.005
112036186,elektrický,sluneční,0.005
112036187,elektrický,celkový,0.016
112036187,elektrický,sluneční,0.016
112036188,elektrický,celkový,0.075
112036188,elektrický,vodní,0.075
112036189,elektrický,celkový,0.1
112036189,elektrický,sluneční,0.1
112036194,elektrický,celkový,0.12
112036194,elektrický,sluneční,0.12
112036196,elektrický,celkový,0.03
112036196,elektrický,sluneční,0.03
112036197,elektrický,celkový,0.015
112036197,elektrický,sluneční,0.015
112036199,elektrický,celkový,0.004
112036199,elektrický,sluneční,0.004
112036200,elektrický,celkový,0.005
112036200,elektrický,sluneční,0.005
112036202,elektrický,celkový,2.614
112036202,elektrický,vodní,2.614
112036204,elektrický,celkový,0.01
112036204,elektrický,sluneční,0.01
112036205,elektrický,celkový,0.95
112036205,elektrický,vodní,0.95
112036206,elektrický,celkový,2.932
112036206,elektrický,vodní,2.932
112036207,elektrický,celkový,4.5
112036207,elektrický,vodní,4.5
112036208,elektrický,celkový,0.078
112036208,elektrický,sluneční,0.078
112036209,elektrický,celkový,0.059
112036209,elektrický,vodní,0.059
112036212,elektrický,celkový,0.019
112036212,elektrický,sluneční,0.019
112036214,elektrický,celkový,0.015
112036214,elektrický,sluneční,0.015
112036215,elektrický,celkový,0.03
112036215,elektrický,sluneční,0.03
112036216,elektrický,celkový,0.061
112036216,elektrický,sluneční,0.061
112036217,elektrický,celkový,0.13
112036217,elektrický,sluneční,0.13
112036219,elektrický,celkový,0.006
112036219,elektrický,sluneční,0.006
112036220,elektrický,celkový,0.021
112036220,elektrický,sluneční,0.021
112036221,elektrický,celkový,0.018
112036221,elektrický,sluneční,0.018
112036222,elektrický,celkový,0.007
112036222,elektrický,sluneční,0.007
112036223,elektrický,celkový,0.055
112036223,elektrický,vodní,0.055
112036224,elektrický,celkový,0.03
112036224,tepelný,celkový,0.062
112036224,elektrický,plynový a spalovací,0.03
112036224,tepelný,plynový a spalovací,0.062
112036225,elektrický,celkový,0.005
112036225,elektrický,sluneční,0.005
112036226,elektrický,celkový,0.2
112036226,elektrický,sluneční,0.2
112036228,elektrický,celkový,0.029
112036228,elektrický,sluneční,0.029
112036229,elektrický,celkový,0.012
112036229,elektrický,sluneční,0.012
112036230,elektrický,celkový,0.005
112036230,elektrický,sluneční,0.005
112036231,elektrický,celkový,0.007
112036231,elektrický,sluneční,0.007
112036232,elektrický,celkový,0.009
112036232,elektrický,sluneční,0.009
112036233,elektrický,celkový,0.004
112036233,elektrický,sluneční,0.004
112036234,elektrický,celkový,0.02
112036234,elektrický,sluneční,0.02
112036235,elektrický,celkový,0.069
112036235,elektrický,vodní,0.069
112036236,elektrický,celkový,0.022
112036236,elektrický,sluneční,0.022
112036238,elektrický,celkový,0.004
112036238,elektrický,sluneční,0.004
112036239,elektrický,celkový,0.02
112036239,elektrický,sluneční,0.02
112036240,elektrický,celkový,0.022
112036240,elektrický,sluneční,0.022
112036241,elektrický,celkový,0.03
112036241,elektrický,sluneční,0.03
112036242,elektrický,celkový,0.055
112036242,elektrický,sluneční,0.055
112036243,elektrický,celkový,0.013
112036243,elektrický,sluneční,0.013
112036244,elektrický,celkový,0.004
112036244,elektrický,sluneční,0.004
112036245,elektrický,celkový,0.023
112036245,elektrický,sluneční,0.023
112036246,elektrický,celkový,0.06
112036246,elektrický,vodní,0.06
112036247,elektrický,celkový,0.005
112036247,elektrický,sluneční,0.005
112036248,elektrický,celkový,0.011
112036248,elektrický,sluneční,0.011
112036249,elektrický,celkový,0.1
112036249,elektrický,sluneční,0.1
112036250,elektrický,celkový,0.03
112036250,elektrický,sluneční,0.03
112036251,elektrický,celkový,0.007
112036251,elektrický,sluneční,0.007
112036252,elektrický,celkový,0.006
112036252,elektrický,sluneční,0.006
112036253,elektrický,celkový,0.005
112036253,elektrický,sluneční,0.005
112036254,elektrický,celkový,0.018
112036254,elektrický,sluneční,0.018
112036255,elektrický,celkový,0.003
112036255,elektrický,sluneční,0.003
112036256,elektrický,celkový,0.1
112036256,elektrický,vodní,0.1
112036257,elektrický,celkový,0.037
112036257,elektrický,vodní,0.037
112036258,elektrický,celkový,0.006
112036258,elektrický,sluneční,0.006
112036259,elektrický,celkový,0.003
112036259,elektrický,sluneční,0.003
112036260,elektrický,celkový,0.183
112036260,elektrický,sluneční,0.183
112036261,elektrický,celkový,0.209
112036261,elektrický,sluneční,0.209
112036263,elektrický,celkový,0.027
112036263,elektrický,sluneční,0.027
112036264,elektrický,celkový,0.02
112036264,elektrický,sluneční,0.02
112036266,elektrický,celkový,0.09
112036266,elektrický,sluneční,0.09
112036267,elektrický,celkový,0.022
112036267,elektrický,sluneční,0.022
112036271,elektrický,celkový,0.018
112036271,elektrický,sluneční,0.018
112036272,elektrický,celkový,0.035
112036272,elektrický,sluneční,0.035
112036273,elektrický,celkový,0.18
112036273,elektrický,sluneční,0.18
112036275,elektrický,celkový,0.01
112036275,elektrický,sluneční,0.01
112036276,elektrický,celkový,0.111
112036276,elektrický,sluneční,0.111
112036280,elektrický,celkový,0.005
112036280,elektrický,sluneční,0.005
112036281,elektrický,celkový,0.005
112036281,elektrický,sluneční,0.005
112036282,elektrický,celkový,0.392
112036282,elektrický,sluneční,0.392
112036283,elektrický,celkový,0.096
112036283,elektrický,sluneční,0.096
112036284,elektrický,celkový,0.198
112036284,elektrický,sluneční,0.198
112036287,elektrický,celkový,0.029
112036287,elektrický,sluneční,0.029
112036288,elektrický,celkový,0.095
112036288,elektrický,sluneční,0.095
112036289,elektrický,celkový,0.003
112036289,elektrický,sluneční,0.003
112036290,elektrický,celkový,0.027
112036290,elektrický,sluneční,0.027
112036291,elektrický,celkový,0.027
112036291,elektrický,sluneční,0.027
112036292,elektrický,celkový,0.02
112036292,elektrický,sluneční,0.02
112036293,elektrický,celkový,0.314
112036293,elektrický,vodní,0.314
112036294,elektrický,celkový,0.005
112036294,elektrický,sluneční,0.005
112036295,elektrický,celkový,0.03
112036295,elektrický,sluneční,0.03
112036296,elektrický,celkový,0.008
112036296,elektrický,sluneční,0.008
112036297,elektrický,celkový,0.946
112036297,elektrický,sluneční,0.946
112036300,elektrický,celkový,0.025
112036300,elektrický,vodní,0.025
112036301,elektrický,celkový,0.005
112036301,elektrický,sluneční,0.005
112036302,elektrický,celkový,0.1
112036302,elektrický,sluneční,0.1
112036303,elektrický,celkový,0.099
112036303,elektrický,sluneční,0.099
112036304,elektrický,celkový,0.02
112036304,elektrický,sluneční,0.02
112036305,elektrický,celkový,0.077
112036305,elektrický,sluneční,0.077
112036306,elektrický,celkový,0.019
112036306,elektrický,sluneční,0.019
112036307,elektrický,celkový,0.188
112036307,elektrický,sluneční,0.188
112036310,elektrický,celkový,0.082
112036310,elektrický,sluneční,0.082
112036311,elektrický,celkový,0.6
112036311,tepelný,celkový,0.764
112036311,elektrický,plynový a spalovací,0.6
112036311,tepelný,plynový a spalovací,0.764
112036312,elektrický,celkový,0.133
112036312,elektrický,sluneční,0.133
112036313,elektrický,celkový,0.008
112036313,elektrický,sluneční,0.008
112036314,elektrický,celkový,0.095
112036314,elektrický,vodní,0.095
112036318,elektrický,celkový,0.005
112036318,elektrický,sluneční,0.005
112036319,elektrický,celkový,0.005
112036319,elektrický,sluneční,0.005
112036320,elektrický,celkový,0.191
112036320,elektrický,sluneční,0.029
112036320,elektrický,vodní,0.162
112036321,elektrický,celkový,0.068
112036321,elektrický,sluneční,0.068
112036323,elektrický,celkový,0.015
112036323,elektrický,sluneční,0.015
112036324,elektrický,celkový,0.052
112036324,elektrický,vodní,0.052
112036325,elektrický,celkový,0.03
112036325,elektrický,sluneční,0.03
112036326,elektrický,celkový,0.018
112036326,elektrický,sluneční,0.018
112036327,elektrický,celkový,0.005
112036327,elektrický,sluneční,0.005
112036328,elektrický,celkový,0.012
112036328,elektrický,sluneční,0.012
112036329,elektrický,celkový,0.04
112036329,elektrický,sluneční,0.04
112036330,elektrický,celkový,0.003
112036330,elektrický,sluneční,0.003
112036331,elektrický,celkový,0.02
112036331,elektrický,sluneční,0.02
112036332,elektrický,celkový,0.006
112036332,elektrický,sluneční,0.006
112036333,elektrický,celkový,0.006
112036333,elektrický,sluneční,0.006
112036334,elektrický,celkový,0.102
112036334,elektrický,sluneční,0.102
112036335,elektrický,celkový,0.029
112036335,elektrický,sluneční,0.029
112036337,elektrický,celkový,0.005
112036337,elektrický,sluneční,0.005
112036338,elektrický,celkový,0.006
112036338,elektrický,sluneční,0.006
112036341,elektrický,celkový,0.02
112036341,elektrický,sluneční,0.02
112036343,elektrický,celkový,0.045
112036343,elektrický,vodní,0.045
112036345,elektrický,celkový,0.175
112036345,tepelný,celkový,1.5
112036345,elektrický,parní,0.175
112036345,tepelný,parní,1.5
112036346,elektrický,celkový,0.011
112036346,elektrický,sluneční,0.011
112036348,elektrický,celkový,0.017
112036348,elektrický,sluneční,0.017
112036349,elektrický,celkový,0.433
112036349,tepelný,celkový,0.614
112036349,elektrický,plynový a spalovací,0.433
112036349,tepelný,plynový a spalovací,0.614
112036351,elektrický,celkový,0.01
112036351,elektrický,sluneční,0.01
112036352,elektrický,celkový,0.145
112036352,elektrický,sluneční,0.145
112036353,elektrický,celkový,0.011
112036353,elektrický,sluneční,0.011
112036354,elektrický,celkový,0.03
112036354,elektrický,sluneční,0.03
112036355,elektrický,celkový,0.004
112036355,elektrický,sluneční,0.004
112036356,elektrický,celkový,0.014
112036356,elektrický,sluneční,0.014
112036359,elektrický,celkový,0.008
112036359,elektrický,sluneční,0.008
112036360,elektrický,celkový,0.003
112036360,elektrický,sluneční,0.003
112036361,elektrický,celkový,0.08
112036361,elektrický,sluneční,0.08
112036362,elektrický,celkový,0.025
112036362,elektrický,sluneční,0.025
112036363,elektrický,celkový,0.031
112036363,elektrický,sluneční,0.031
112036364,elektrický,celkový,0.047
112036364,elektrický,sluneční,0.047
112036365,elektrický,celkový,1.497
112036365,elektrický,sluneční,1.497
112036366,elektrický,celkový,0.099
112036366,elektrický,sluneční,0.099
112036367,elektrický,celkový,0.007
112036367,elektrický,sluneční,0.007
112036371,elektrický,celkový,0.005
112036371,elektrický,sluneční,0.005
112036372,elektrický,celkový,0.009
112036372,elektrický,sluneční,0.009
112036373,elektrický,celkový,0.002
112036373,elektrický,sluneční,0.002
112036374,elektrický,celkový,0.02
112036374,elektrický,sluneční,0.02
112036375,elektrický,celkový,0.035
112036375,elektrický,vodní,0.04
112036376,elektrický,celkový,0.005
112036376,elektrický,sluneční,0.005
112036377,elektrický,celkový,0.011
112036377,elektrický,sluneční,0.011
112036378,elektrický,celkový,0.005
112036378,elektrický,sluneční,0.005
112036379,elektrický,celkový,0.005
112036379,elektrický,sluneční,0.005
112036380,elektrický,celkový,0.005
112036380,elektrický,sluneční,0.005
112036382,elektrický,celkový,0.005
112036382,elektrický,sluneční,0.005
112036383,elektrický,celkový,0.08
112036383,elektrický,sluneční,0.08
112036385,elektrický,celkový,0.003
112036385,elektrický,sluneční,0.003
112036389,elektrický,celkový,0.03
112036389,elektrický,sluneční,0.03
112036390,elektrický,celkový,0.1
112036390,elektrický,sluneční,0.1
112036391,elektrický,celkový,0.054
112036391,elektrický,sluneční,0.054
112036393,elektrický,celkový,0.02
112036393,elektrický,sluneční,0.02
112036394,elektrický,celkový,0.008
112036394,elektrický,sluneční,0.008
112036395,elektrický,celkový,0.14
112036395,elektrický,sluneční,0.14
112036396,elektrický,celkový,0.069
112036396,elektrický,sluneční,0.069
112036398,elektrický,celkový,0.005
112036398,elektrický,sluneční,0.005
112036399,elektrický,celkový,0.03
112036399,elektrický,sluneční,0.03
112036400,elektrický,celkový,0.054
112036400,elektrický,sluneční,0.054
112036401,elektrický,celkový,0.005
112036401,elektrický,sluneční,0.005
112036402,elektrický,celkový,0.005
112036402,elektrický,sluneční,0.005
112036403,elektrický,celkový,0.02
112036403,elektrický,sluneční,0.02
112036404,elektrický,celkový,0.005
112036404,elektrický,sluneční,0.005
112036405,elektrický,celkový,0.005
112036405,elektrický,sluneční,0.005
112036406,elektrický,celkový,0.097
112036406,elektrický,sluneční,0.097
112036408,elektrický,celkový,0.01
112036408,elektrický,sluneční,0.01
112036409,elektrický,celkový,0.077
112036409,elektrický,sluneční,0.077
112036410,elektrický,celkový,0.019
112036410,elektrický,sluneční,0.019
112036411,elektrický,celkový,0.005
112036411,elektrický,sluneční,0.005
112036412,elektrický,celkový,0.025
112036412,elektrický,sluneční,0.025
112036414,elektrický,celkový,0.072
112036414,elektrický,sluneční,0.072
112036415,elektrický,celkový,2.378
112036415,tepelný,celkový,2.354
112036415,elektrický,plynový a spalovací,2.378
112036415,tepelný,plynový a spalovací,2.354
112036416,elektrický,celkový,0.025
112036416,elektrický,sluneční,0.025
112036418,elektrický,celkový,0.003
112036418,elektrický,sluneční,0.003
112036420,elektrický,celkový,0.019
112036420,elektrický,sluneční,0.02
112036421,elektrický,celkový,0.02
112036421,tepelný,celkový,0.039
112036421,elektrický,plynový a spalovací,0.02
112036421,tepelný,plynový a spalovací,0.039
112036422,elektrický,celkový,0.005
112036422,elektrický,sluneční,0.005
112036423,elektrický,celkový,0.005
112036423,elektrický,sluneční,0.005
112036424,elektrický,celkový,0.025
112036424,elektrický,sluneční,0.025
112036425,elektrický,celkový,0.005
112036425,elektrický,sluneční,0.005
112036426,elektrický,celkový,0.1
112036426,elektrický,sluneční,0.1
112036427,elektrický,celkový,0.005
112036427,elektrický,sluneční,0.005
112036428,elektrický,celkový,0.02
112036428,elektrický,sluneční,0.02
112036429,elektrický,celkový,0.005
112036429,elektrický,sluneční,0.005
112036434,elektrický,celkový,0.023
112036434,elektrický,sluneční,0.023
112036435,elektrický,celkový,0.05
112036435,elektrický,sluneční,0.05
112036437,elektrický,celkový,0.231
112036437,elektrický,sluneční,0.231
112036440,elektrický,celkový,0.03
112036440,elektrický,sluneční,0.03
112036441,elektrický,celkový,0.012
112036441,elektrický,sluneční,0.012
112036442,elektrický,celkový,0.037
112036442,elektrický,sluneční,0.037
112036443,elektrický,celkový,0.004
112036443,elektrický,sluneční,0.004
112036444,elektrický,celkový,0.045
112036444,elektrický,vodní,0.045
112036445,elektrický,celkový,0.011
112036445,elektrický,sluneční,0.011
112036446,elektrický,celkový,0.01
112036446,tepelný,celkový,0.025
112036446,elektrický,plynový a spalovací,0.01
112036446,tepelný,plynový a spalovací,0.025
112036447,elektrický,celkový,0.01
112036447,elektrický,sluneční,0.01
112036448,elektrický,celkový,0.01
112036448,elektrický,sluneční,0.01
112036449,elektrický,celkový,0.006
112036449,elektrický,sluneční,0.006
112036450,elektrický,celkový,0.007
112036450,elektrický,sluneční,0.007
112036451,elektrický,celkový,0.064
112036451,elektrický,sluneční,0.064
112036452,elektrický,celkový,0.02
112036452,elektrický,sluneční,0.02
112036455,elektrický,celkový,0.04
112036455,elektrický,vodní,0.04
112036456,elektrický,celkový,0.12
112036456,elektrický,sluneční,0.12
112036457,elektrický,celkový,0.599
112036457,elektrický,vodní,0.599
112036459,elektrický,celkový,0.005
112036459,elektrický,sluneční,0.005
112036460,elektrický,celkový,0.04
112036460,elektrický,sluneční,0.04
112036461,elektrický,celkový,0.01
112036461,elektrický,sluneční,0.01
112036462,elektrický,celkový,0.597
112036462,elektrický,sluneční,0.387
112036462,elektrický,vodní,0.21
112036463,elektrický,celkový,0.11
112036463,tepelný,celkový,0.2
112036463,elektrický,plynový a spalovací,0.11
112036463,tepelný,plynový a spalovací,0.2
112036464,elektrický,celkový,0.025
112036464,elektrický,sluneční,0.025
112036466,elektrický,celkový,0.02
112036466,elektrický,sluneční,0.02
112036467,elektrický,celkový,0.008
112036467,elektrický,sluneční,0.008
112036468,elektrický,celkový,0.004
112036468,elektrický,sluneční,0.004
112036470,elektrický,celkový,0.03
112036470,elektrický,sluneční,0.03
112036472,elektrický,celkový,0.061
112036472,elektrický,sluneční,0.061
112036473,elektrický,celkový,0.013
112036473,elektrický,sluneční,0.013
112036474,elektrický,celkový,0.006
112036474,elektrický,sluneční,0.006
112036475,elektrický,celkový,0.005
112036475,elektrický,sluneční,0.005
112036479,elektrický,celkový,0.02
112036479,elektrický,sluneční,0.02
112036481,elektrický,celkový,0.15
112036481,elektrický,vodní,0.15
112036482,elektrický,celkový,0.015
112036482,elektrický,sluneční,0.015
112036483,elektrický,celkový,0.386
112036483,elektrický,sluneční,0.386
112036485,elektrický,celkový,0.005
112036485,elektrický,sluneční,0.005
112036486,elektrický,celkový,0.05
112036486,elektrický,sluneční,0.05
112036487,elektrický,celkový,0.004
112036487,elektrický,sluneční,0.004
112036488,elektrický,celkový,0.924
112036488,elektrický,sluneční,0.924
112036489,elektrický,celkový,0.005
112036489,elektrický,sluneční,0.005
112036490,elektrický,celkový,0.199
112036490,tepelný,celkový,0.294
112036490,elektrický,plynový a spalovací,0.199
112036490,tepelný,plynový a spalovací,0.294
112036491,elektrický,celkový,0.006
112036491,elektrický,sluneční,0.006
112036493,elektrický,celkový,0.005
112036493,elektrický,sluneční,0.005
112036494,elektrický,celkový,0.021
112036494,elektrický,sluneční,0.021
112036495,elektrický,celkový,1.493
112036495,elektrický,sluneční,1.493
112036497,elektrický,celkový,0.02
112036497,elektrický,sluneční,0.02
112036499,elektrický,celkový,0.094
112036499,elektrický,sluneční,0.094
112036500,elektrický,celkový,0.014
112036500,elektrický,sluneční,0.014
112036502,elektrický,celkový,1.212
112036502,tepelný,celkový,1.521
112036502,elektrický,plynový a spalovací,1.212
112036502,tepelný,plynový a spalovací,1.521
112036503,elektrický,celkový,0.005
112036503,elektrický,sluneční,0.005
112036504,elektrický,celkový,0.02
112036504,elektrický,sluneční,0.02
112036506,elektrický,celkový,0.028
112036506,elektrický,sluneční,0.028
112036507,elektrický,celkový,0.044
112036507,elektrický,vodní,0.044
112036508,elektrický,celkový,0.015
112036508,elektrický,sluneční,0.015
112036509,elektrický,celkový,0.009
112036509,elektrický,sluneční,0.009
112036510,elektrický,celkový,0.004
112036510,elektrický,sluneční,0.004
112036511,elektrický,celkový,0.018
112036511,elektrický,vodní,0.018
112036512,elektrický,celkový,0.005
112036512,elektrický,sluneční,0.005
112036515,elektrický,celkový,0.018
112036515,elektrický,sluneční,0.018
112036516,elektrický,celkový,0.049
112036516,elektrický,sluneční,0.049
112036517,elektrický,celkový,0.015
112036517,elektrický,sluneční,0.015
112036518,elektrický,celkový,0.02
112036518,elektrický,sluneční,0.02
112036520,elektrický,celkový,0.032
112036520,elektrický,sluneční,0.032
112036521,elektrický,celkový,0.051
112036521,elektrický,sluneční,0.051
112036522,elektrický,celkový,0.005
112036522,elektrický,sluneční,0.005
112036523,elektrický,celkový,0.474
112036523,elektrický,sluneční,0.474
112036524,elektrický,celkový,0.005
112036524,elektrický,sluneční,0.005
112036525,elektrický,celkový,0.028
112036525,elektrický,sluneční,0.028
112036526,elektrický,celkový,0.044
112036526,elektrický,sluneční,0.044
112036527,elektrický,celkový,0.077
112036527,elektrický,sluneční,0.077
112036529,elektrický,celkový,0.019
112036529,elektrický,sluneční,0.019
112036530,elektrický,celkový,0.011
112036530,elektrický,sluneční,0.011
112036531,elektrický,celkový,0.006
112036531,elektrický,sluneční,0.006
112036534,elektrický,celkový,0.029
112036534,elektrický,sluneční,0.029
112036536,elektrický,celkový,0.039
112036536,elektrický,sluneční,0.039
112036538,elektrický,celkový,0.02
112036538,elektrický,sluneční,0.02
112036541,elektrický,celkový,0.011
112036541,elektrický,vodní,0.011
112036542,elektrický,celkový,0.046
112036542,elektrický,sluneční,0.046
112036545,elektrický,celkový,0.005
112036545,elektrický,sluneční,0.005
112036546,elektrický,celkový,0.063
112036546,elektrický,sluneční,0.063
112036547,elektrický,celkový,0.074
112036547,elektrický,sluneční,0.074
112036549,elektrický,celkový,7.457
112036549,tepelný,celkový,22.998
112036549,elektrický,parní,7.457
112036549,tepelný,parní,22.998
112036551,elektrický,celkový,0.034
112036551,elektrický,sluneční,0.034
112036552,elektrický,celkový,0.005
112036552,elektrický,sluneční,0.005
112036554,elektrický,celkový,0.405
112036554,tepelný,celkový,0.445
112036554,elektrický,plynový a spalovací,0.405
112036554,tepelný,plynový a spalovací,0.445
112036556,elektrický,celkový,0.004
112036556,elektrický,sluneční,0.004
112036557,elektrický,celkový,1.604
112036557,elektrický,sluneční,1.604
112036558,elektrický,celkový,0.05
112036558,elektrický,sluneční,0.05
112036559,elektrický,celkový,0.246
112036559,elektrický,sluneční,0.246
112036560,elektrický,celkový,0.015
112036560,elektrický,sluneční,0.015
112036561,elektrický,celkový,0.036
112036561,elektrický,sluneční,0.036
112036562,elektrický,celkový,0.008
112036562,elektrický,vodní,0.008
112036563,elektrický,celkový,0.013
112036563,elektrický,sluneční,0.013
112036564,elektrický,celkový,0.042
112036564,elektrický,sluneční,0.042
112036565,elektrický,celkový,0.006
112036565,elektrický,sluneční,0.006
112036566,elektrický,celkový,0.012
112036566,elektrický,sluneční,0.012
112036567,elektrický,celkový,0.027
112036567,elektrický,sluneční,0.027
112036568,elektrický,celkový,0.03
112036568,elektrický,sluneční,0.03
112036569,elektrický,celkový,0.006
112036569,elektrický,sluneční,0.006
112036570,elektrický,celkový,0.013
112036570,elektrický,vodní,0.013
112036573,elektrický,celkový,0.012
112036573,elektrický,sluneční,0.012
112036574,elektrický,celkový,0.006
112036574,elektrický,sluneční,0.006
112036575,elektrický,celkový,0.014
112036575,elektrický,sluneční,0.014
112036576,elektrický,celkový,0.024
112036576,elektrický,sluneční,0.024
112036577,elektrický,celkový,0.003
112036577,elektrický,sluneční,0.003
112036578,elektrický,celkový,0.062
112036578,elektrický,sluneční,0.062
112036579,elektrický,celkový,0.007
112036579,elektrický,sluneční,0.007
112036581,elektrický,celkový,0.005
112036581,elektrický,sluneční,0.005
112036582,elektrický,celkový,0.084
112036582,elektrický,sluneční,0.084
112036583,elektrický,celkový,0.004
112036583,elektrický,sluneční,0.004
112036584,elektrický,celkový,8.348
112036584,elektrický,sluneční,7.816
112036584,elektrický,vodní,0.532
112036585,elektrický,celkový,0.015
112036585,elektrický,sluneční,0.015
112036587,elektrický,celkový,0.153
112036587,elektrický,sluneční,0.153
112036588,elektrický,celkový,0.02
112036588,elektrický,sluneční,0.02
112036589,elektrický,celkový,0.011
112036589,elektrický,sluneční,0.011
112036590,elektrický,celkový,0.007
112036590,elektrický,sluneční,0.007
112036594,elektrický,celkový,0.604
112036594,elektrický,sluneční,0.604
112036596,elektrický,celkový,0.292
112036596,elektrický,sluneční,0.292
112036599,elektrický,celkový,0.005
112036599,elektrický,sluneční,0.005
112036601,elektrický,celkový,0.003
112036601,elektrický,sluneční,0.003
112036602,elektrický,celkový,0.2
112036602,tepelný,celkový,0.237
112036602,elektrický,plynový a spalovací,0.2
112036602,tepelný,plynový a spalovací,0.237
112036605,elektrický,celkový,0.036
112036605,elektrický,sluneční,0.036
112036606,elektrický,celkový,0.005
112036606,elektrický,sluneční,0.005
112036607,elektrický,celkový,0.007
112036607,elektrický,sluneční,0.007
112036608,elektrický,celkový,0.003
112036608,elektrický,sluneční,0.003
112136604,elektrický,celkový,0.024
112136604,elektrický,sluneční,0.024
112136609,elektrický,celkový,0.005
112136609,elektrický,sluneční,0.005
112136610,elektrický,celkový,0.04
112136610,elektrický,sluneční,0.04
112136611,elektrický,celkový,0.199
112136611,tepelný,celkový,0.311
112136611,elektrický,plynový a spalovací,0.199
112136611,tepelný,plynový a spalovací,0.311
112136612,elektrický,celkový,0.2
112136612,elektrický,sluneční,0.2
112136613,elektrický,celkový,0.005
112136613,elektrický,sluneční,0.005
112136614,elektrický,celkový,0.017
112136614,elektrický,sluneční,0.017
112136615,elektrický,celkový,0.003
112136615,elektrický,sluneční,0.003
112136616,elektrický,celkový,0.08
112136616,elektrický,sluneční,0.08
112136617,elektrický,celkový,0.051
112136617,elektrický,sluneční,0.051
112136618,elektrický,celkový,0.005
112136618,elektrický,sluneční,0.005
112136620,elektrický,celkový,0.005
112136620,elektrický,sluneční,0.005
112136621,elektrický,celkový,0.029
112136621,elektrický,sluneční,0.029
112136622,elektrický,celkový,0.02
112136622,elektrický,sluneční,0.02
112136623,elektrický,celkový,0.029
112136623,elektrický,sluneční,0.029
112136624,elektrický,celkový,0.004
112136624,elektrický,sluneční,0.004
112136625,elektrický,celkový,0.02
112136625,elektrický,sluneční,0.02
112136626,elektrický,celkový,0.012
112136626,elektrický,sluneční,0.012
112136630,elektrický,celkový,0.086
112136630,elektrický,sluneční,0.086
112136631,elektrický,celkový,0.127
112136631,elektrický,sluneční,0.127
112136632,elektrický,celkový,0.031
112136632,elektrický,sluneční,0.031
112136633,elektrický,celkový,0.2
112136633,elektrický,sluneční,0.2
112136634,elektrický,celkový,0.009
112136634,elektrický,sluneční,0.009
112136635,elektrický,celkový,0.014
112136635,elektrický,sluneční,0.014
112136636,elektrický,celkový,0.246
112136636,tepelný,celkový,0.304
112136636,elektrický,plynový a spalovací,0.246
112136636,tepelný,plynový a spalovací,0.304
112136637,elektrický,celkový,0.02
112136637,elektrický,sluneční,0.02
112136638,elektrický,celkový,0.045
112136638,elektrický,sluneční,0.045
112136639,elektrický,celkový,0.004
112136639,elektrický,sluneční,0.004
112136640,elektrický,celkový,0.137
112136640,elektrický,sluneční,0.137
112136641,elektrický,celkový,0.037
112136641,elektrický,sluneční,0.037
112136644,elektrický,celkový,0.02
112136644,elektrický,sluneční,0.02
112136645,elektrický,celkový,0.18
112136645,elektrický,vodní,0.18
112136647,elektrický,celkový,0.004
112136647,elektrický,sluneční,0.004
112136650,elektrický,celkový,0.02
112136650,elektrický,sluneční,0.02
112136653,elektrický,celkový,0.006
112136653,elektrický,sluneční,0.006
112136655,elektrický,celkový,0.008
112136655,tepelný,celkový,0.016
